abstract,date_published,image_link,link,text,title
abstract,date_published,image_link,link,text,title
A ,14 February 2019,http://www.qlzn6i1l.com/115077.png,http://www.britishsoftdrinks.com/Press-releases-/Page-1/bsda-refutes-study-linking-diet-drinks-and-increased-stroke-risk,"A 
new study by the American Heart Association and American Stroke Association
 claims drinking two or more of any kind of
 
artificially-sweetened soft drinks a day is linked to an increased risk of clot-based stroke, heart attacks and early death in women over 50.
In response to these findings, British Soft Drinks Association Director-General Gavin Partington, said:
“This study claims association between diet drinks and increased risk of stroke, but does not provide evidence of cause.
“According to all leading health authorities in the world, including the European Food Safety Authority, low- and no-calorie sweeteners are safe.
""In March 2017, the UK Government and Public Health England publicly endorsed the use of low-calorie sweeteners as a safe alternative to reduce sugar in food and drink and help people manage their weight.”",BSDA refutes study linking diet drinks and increased stroke risk
Building on commitments made in the Government’s ,18 February 2019,http://www.qlzn6i1l.com/115077.png,http://www.britishsoftdrinks.com/Press-releases-/Page-1/bsda-backs-gb-wide-full-deposit-return-scheme,"Building on commitments made in the Government’s 
Resources and Waste Strategy
 published in December, Environment Secretary Michael Gove has opened consultations on a range of plans, including bringing in a deposit return scheme (DRS) for cans and bottles.
The Government is setting out two potential models for its DRS plan – ‘all-in’ or ‘on-the-go’.
Responding to this development, British Soft Drinks Association (BSDA) Director-General Gavin Partington, said:
""BSDA supports the introduction of a GB-wide full DRS for all plastic and can beverage containers as our assessment suggests this is the best way to increase recycling levels and tackle litter.""",BSDA backs GB-wide full deposit return scheme
abstract,date_published,image_link,link,text,title
"Conservative MPs have joined together to give up single-use plastic for Lent, and have encouraged others to do the same. People across the UK are also making the pledge on Twitter, too, using the hashtag #giveupplasticforlent and promising to opt for more sustainable alternatives to items such as plastic-packaged bottled water.",07 March 2019,http://www.qlzn6i1l.com/115077.png,http://www.britishsoftdrinks.com/Press-releases-/Page-1/recycling-reminder-amid-plastic-free-lent-pledges-by-mps,"Conservative MPs have joined together to give up single-use plastic for Lent, and have encouraged others to do the same. People across the UK are also making the pledge on Twitter, too, using the hashtag #giveupplasticforlent and promising to opt for more sustainable alternatives to items such as plastic-packaged bottled water.
The Secretary of State for Environment, Food and Rural Affairs, Michael Gove MP, stated his hope that the campaign will help instigate a “move away from being a ‘throw-away’ society to one that treads more lightly on the planet, ensuring that we leave our environment in a better state for future generations.""
British Soft Drinks Association Director General Gavin Partington said: ""All plastic bottles produced by British soft drinks manufacturers are 100% recyclable. The BSDA and its members support the introduction of a GB-wide full deposit return scheme for all plastic and can beverage containers as our assessment suggests this is the best way to increase recycling levels and tackle litter.”",Recycling reminder amid plastic-free Lent pledges by MPs
abstract,date_published,image_link,link,text,title
British drinkers will be relieved to know that a key element of the nation’s favourite tipple has emerged unscathed from a lengthy period of negotiation with the European Union (EU).,11 March 2019,http://www.qlzn6i1l.com/115077.png,http://www.britishsoftdrinks.com/Press-releases-/Page-1/common-sense-prevails-over-tonic-water-in-europe,"British drinkers will be relieved to know that a key element of the nation’s favourite tipple has emerged unscathed from a lengthy period of negotiation with the European Union (EU).
While most of us simply know Tonic Water as the essential accompaniment to Gin, the mixer risked falling foul of EU rules designed to prevent food and drink products from implying they have any beneficial effect on health.
The rules threatened to force manufacturers to stop using the term Tonic Water in marketing their product across Europe.
In a bid to let common sense prevail, the British Soft Drinks Association (BSDA) submitted evidence in May 2014 for Tonic Water to be recognised as a generic descriptor.
Generic descriptors are terms that are used to designate a certain class of foods which could imply an effect on health, but which traditionally have not been used to indicate a health effect, and which are not understood by consumers in such a manner.
To prove its case the BSDA was obliged to compile evidence from countries across the EU to show that Tonic Water is a traditional product that has been marketed and sold throughout the continent for more than 20 years.
With just days to go before Britain leaves the EU, officials in Brussels have now ruled that Tonic Water can continue to be sold across Europe under its traditional name.
BSDA Director-General Gavin Partington said: “Whatever happens with Brexit, at least we can relax in the knowledge that the future of the quintessentially British Gin and Tonic is secured!”",Common sense prevails over tonic water in Europe
abstract,date_published,image_link,link,text,title
"A new study conducted in the US claims to have found that the more sugar-sweetened beverages people consumed, the greater their risk of premature death—particularly death from cardiovascular disease, and to a lesser extent from cancer.",18 March 2019,http://www.qlzn6i1l.com/115077.png,http://www.britishsoftdrinks.com/Press-releases-/Page-1/harvard-study-fails-to-acknowledge-key-facts,"A new study conducted in the US claims to have found that the more sugar-sweetened beverages people consumed, the greater their risk of premature death—particularly death from cardiovascular disease, and to a lesser extent from cancer.
The study, led by Harvard's School of Public Health and which involved men and women living in the US, also found that drinking one artificially-sweetened beverage (ASB) per day instead of one containing sugar lowered the risk of premature death. However, the study claims to have discovered that drinking four or more ASBs per day was associated with increased risk of mortality in women.
The study was published today (18 March 2019) in the journal 
Circulation
.
In response to these findings, British Soft Drinks Association Director-General Gavin Partington, said:
“Soft drinks are safe to consume as part of a balanced diet. The soft drinks industry recognises it has a role to play in helping to tackle obesity which is why we have led the way in calorie and sugar reduction. Soft drinks is the only category to have already hit Public Health England’s calorie-reduction target of 20% by 2020. And Kantar Worldpanel data shows overall sugar intake from soft drinks is down by 22.9% since 2014.
“This study also claims association between diet drinks and increased risk of mortality. According to all leading health authorities in the world, including the European Food Safety Authority, low- and no-calorie sweeteners are safe. In March 2017, the UK Government and Public Health England publicly endorsed the use of low-calorie sweeteners as a safe alternative to reduce sugar in food and drink and help people manage their weight.”",Harvard study fails to acknowledge key facts
abstract,date_published,image_link,link,text,title
"Following a British Soft Drinks Association-backed campaign, the Scottish Government has vowed to clamp down on roadside litter. ",03 April 2019,http://www.qlzn6i1l.com/115077.png,http://www.britishsoftdrinks.com/Press-releases-/Page-1/bsda-backed-litter-campaign-triumphs,"Following a British Soft Drinks Association-backed campaign, the Scottish Government has vowed to clamp down on roadside litter. 
New 
legislation
 will see vehicle owners being held accountable for littering, with number plate recognition technology set to fortify the campaign.
The Keep Scotland Beautiful (KSB) charity has been pushing for this change since it started the Roadside Litter Campaign with BSDA and others three years ago.
BSDA director-general Gavin Partington, said: “Reducing litter is fundamentally a question of changing behaviour, and it is up to all of us to take action. That is why we were keen to offer our full support to the Roadside Litter Campaign. We are delighted that the Scottish Government has introduced legislation with the impetus to drive real change, and hope to see other administrations follow suit.”
With 91% of Scottish adults claiming roadside litter creates a negative impression of Scotland, the campaign fought to tackle the behaviour which ruins the view for both visitors and domestic road users.
Monitoring by KSB found that litter affects 83% of Scotland’s main roads and iconic routes. In addition, during 2018, 54% of Scottish adults said that they saw someone throw litter from a vehicle and not pick it up.
BSDA members, including Coca-Cola, AG Barr, Lucozade Ribena Suntory, Red Bull and Britvic Soft Drinks, worked in partnership with KSB and Transport Scotland, Zero Waste Scotland, VisitScotland, road operating companies and local authorities to support and promote the campaign.
KSB chief executive Derek Robertson, said: “This is a really fantastic breakthrough and one that shows that partnerships can work on littering issues. The overwhelming view of people living in Scotland is that roadside litter creates a negative impression of our country, and the message for drivers from our Roadside Litter Campaign is that littering from vehicles is unacceptable in Scotland. The solution is simple: Give your litter a lift, take it home.""
The BSDA supports the introduction of a GB-wide full DRS for all plastic and can beverage containers as our assessment suggests this is the best way to increase recycling levels and tackle litter.",BSDA-backed litter campaign triumphs
abstract,date_published,image_link,link,text,title
The NHS has banned the sale of energy drinks to children in Scottish hospitals.,28 May 2019,http://www.qlzn6i1l.com/115077.png,http://www.britishsoftdrinks.com/Press-releases-/Page-1/bsda-responds-to-nhs-scotland-energy-drinks-ban,"The NHS has banned the sale of energy drinks to children in Scottish hospitals.
Shops within hospitals will not be permitted to sell the drinks to anyone under the age of 16. The ban applies to drinks with an added caffeine content of more than 150mg per litre.
BSDA director-general Gavin Partington said: ""We have long supported the voluntary ban on the sale of energy drinks to under 16s by retailers as it is in line with our longstanding Code of Practice.
“Our members do not market or promote energy drinks to under 16s, nor do they sample products with this age group. In addition, energy drinks carry an advisory note stating ‘Not recommended for children’.""",BSDA responds to NHS Scotland energy drinks ban
British Soft Drinks Association director-general Gavin Partington responds to the Scottish Government ,08 May 2019,http://www.qlzn6i1l.com/115077.png,http://www.britishsoftdrinks.com/Press-releases-/Page-1/bsda-responds-to-unveiling-of-scottish-drs-proposals,"British Soft Drinks Association director-general Gavin Partington responds to the Scottish Government 
outlining its proposals
 for a deposit return scheme (DRS):
“We welcome the Scottish Government’s acknowledgement of the role our sector is ready to play in delivering a DRS. The best schemes internationally are run by industry, with a not-for-profit management company targeting ambitious return rates. The decision to adopt an ‘all-in’ model encompassing all retailers is preferable, as our analysis shows that this option has the best chance of increasing recycling rates.
“However, international best practice also suggests that the deposit level should be determined by the management company on the basis of what is needed to drive returns. In setting a fee level in advance, the Scottish Government is diminishing the scope of the system to adapt according to need.
“The inclusion of glass raises costs and introduces a complexity which creates unnecessary risk to the successful launch of a DRS in Scotland.
“We also remain concerned about the feasibility of introducing a well-designed and effective DRS in such a short timeframe. We urge the Scottish Government to reconsider its proposed timescale. We continue to believe a GB-wide full DRS for all plastic and can beverage containers remains the best way to increase recycling levels.”
ENDS",BSDA responds to unveiling of Scottish DRS proposals
A new ,20 May 2019,http://www.qlzn6i1l.com/115077.png,http://www.britishsoftdrinks.com/Press-releases-/Page-1/new-fruit-juice-research-is-misleading,"A new 
study
 suggests higher consumption of sugary beverages, including fruit juice, is associated with increased mortality.
Gavin Partington, director-general of the British Soft Drinks Association, said: “This study is inconclusive, and the way its findings are presented is misleading. All age groups in the UK are falling short on their 5 A Day consumption of fruit and vegetables. Therefore, warning against consuming a small 150ml portion of pure fruit juice – which counts as one of your 5 A Day – risks people foregoing the vitamin and phytonutrient benefits of fruit juice that this study acknowledges.
“Our 
research
 shows adults and teenagers who drink fruit juice are about twice as likely to reach their recommended minimum of 5 A Day, than non-drinkers.”",New fruit juice research is misleading
